Real, Imaginary 
13063081589586291504,4591513242679542563
2295756621339771281,13774539728038627689
6887269864019313844,4430131036696779835
2215065518348389917,13290393110090339505
6645196555045169752,2977691182851915283
1488845591425957641,8933073548555745849
4466536774277872924,8352476571957685931
13399610322833618773,6610685642163506177
3305342821081753088,1385312852780966915
9916028463245259265,4155938558342900745
11301341316026226180,12467815675028702235
15457279874369126925,509958877667003473
9478351475688277544,1529876633001010419
9988310353355281017,4589629899003031257
11518186986356291436,13768889697009093771
16107816885359322693,4413180943608178081
11429962508658864848,13239542830824534243
15843143452267042929,2825140345054499497
10635942209382025556,8475421035163498491
13461082554436525053,6979519031780943857
3489759515890471928,2491813021633279955
10469278547671415785,7475439064899839865
12961091569304695740,3979573120989967979
1989786560494983989,11938719362969903937
5969359681484951968,17369414015200160195
17908079044454855905,15214753898181377353
16830748985945464484,8750773547125028827
13598758810417290221,7805576567665534865
3902788283832767432,4969985629287052979
11708364851498302297,14909956887861158937
16678350480785355276,7836382516164373579
13141563294936962597,5062403474783569121
2531201737391784560,15187210424350707363
7593605212175353681,8668143125633018857
4334071562816509428,7557685303189504955
13002214688449528285,4226311835858963249
2113155917929481624,12678935507576889747
6339467753788444873,1143318375311566009
571659187655783004,3429955125934698027
1714977562967349013,10289865377804094081
5144932688902047040,12422852059702730627
15434798066706141121,375068031689088649
9410906052699320132,1125204095067265947
9785974084388408781,3375612285201797841
10911178179455674728,10126836855605393523
14286790464657472569,11933766493106628953
5966883246553314476,17354555405610335243
17900649739659943429,15170178069411902497
16808461071560727056,8617046060816604259
13531895067263077937,7404394108740261161
3702197054370130580,3766438252511231867
11106591163110391741,11299314757533695601
14873029415621623608,15451200198891535187
7725600099445767593,9460112449255502329
4730056224627751164,9933593274056955371
14190168673883253493,11354035748461314497
5677017874230657248,15615363171674391875
17031053622691971745,9952601367604072393
14199672720656812004,11411060029102665563
5705530014551332781,15786436013598445073
17116590043653998344,10465819893376231987
14456281983542891801,12950715606419144345
6475357803209572172,1958658671838329803
979329335919164901,5875976015514989409
2937988007757494704,17627928046544968227
8813964023272484113,15990295992215801449
7995147996107900724,11077399829228301115
5538699914614150557,14785455413975351729
16616099743842451672,7462878094506951955
12954811084108251785,3941890209811304249
1970945104905652124,11825670629433912747
5912835314716956373,17030267814592186625
17738505944150869120,14197315296357456643
16322029685033504129,5698457741653266697
12072600907681409156,17095373224959800091
17771058649334675853,14392631527460297041
16419687800584924328,6284406434961787891
12365575254335669753,406475231175812057
203237615587906028,1219425693527436171
609712846763718085,3658277080582308513
1829138540291154256,10974831241746925539
5487415620873462769,14477749651531225001
16462246862620388308,6539760807174571771
12493252440442061693,1172538347814163697
586269173907081848,3517615043442491091
1758807521721245545,10552845130327473273
5276422565163736636,13211791317272868203
15829267695491209909,2741885804399501377
10594314939054526496,8225657413198504131
13336200743454027873,6230228165885960777
3115114082942980388,243940423948330715
9345342248828941165,731821271844992145
9589282672777271880,2195463815534976435
10321103944622264025,6586391446604929305
12516567760157240460,1312430266105236299
656215133052618149,3937290798315708897
1968645399157854448,11811872394947126691
5905936197473563345,16988873111131828457
17717808592420690036,14073131185976382139
16259937629842966877,5325905410510043185
11886324742109797400,15977716231530129555
17212230152619840585,11039660547171285433
14743202310440418524,14672237567804304683
7336118783902152341,7123224555993810817
3561612277996905408,2922929594271880835
10684836833990716225,8768788782815642505
13607766428262597060,7859622274737375899
3929811137368687949,5132122750502576081
11789433412106063848,15396368251507728243
16921556162608639929,9295616607104081497
13871180340406816556,9440105747602692875
4720052873801346437,9873573169098527009
14160158621404039312,11173975433586029411
5586987716793014705,15075182227048536617
16760963150379044116,8332058533726506619
13389401303718029117,6549431527469968241
3274715763734984120,1201550508700353107
9824147291204952361,3604651526101059321
11025697799905305468,10813954578303177963
14630349326006364789,13995119661199982273
6997559830599991136,5091870836180843587
2545935418090421793,15275612508542530761
7637806254271265380,8933349378208489051
4466674689104244525,8353304060915915537
13400024067312733576,6613168109038194995
3306584054519097497,1392760253405033369
9919752163557292492,4178280760215100107
11312512416962325861,12534842280645300321
15490793177177425968,711038694516797731
9578891384113174673,2133116083550393193
10289930078629972404,6399348250651179579
12423046162180365597,751300678243987121
375650339121993560,2253902034731961363
1126951017365980681,6761706104195884089
3380853052097942044,1838374238878100651
10142559156293826133,5515122716634301953
11980933395171926784,16545368149902905859
17496056111806228737,12742616302289614345
15594680187999582980,1334360759449739803
9890552416579645709,4003082278349219409
11224913176029385512,12009246835047658227
15227995454378604921,17580996431433423065
8790498215716711532,15849501146881165963
7924750573440582981,10655015293224394657
5327507646612197328,13518301805963632355
15982522939836591985,3661417270471793833
11054080672090672724,10984251811415381499
14715497942562466557,14506011360536592881
7253005680268296440,6624545934190675411
3312272967095337705,1426893728862474617
9936818901286013116,4280681186587423851
11363712630148487733,12842043559762271553
15644393816735911584,1632642531867711427
10039693302788631521,4897927595603134281
11672335834656342948,14693782786809402843
16570263430259477229,7187860213009105297
12817302143359328456,3116836565317764275
1558418282658882137,9350509695953292825
4675254847976646412,9604785014150326859
14025764543929939237,10367610968741428961
5183805484370714480,12656088832514735267
15551416453112143441,1074778350125102569
9760761211917327092,3224335050375307707
10835539562042429661,9673005151125923121
14059874612417737368,10572271379668217747
5286135689834108873,13270070065295101625
15858407069502326620,2916722048466201643
10681733061087876629,8750166145398604929
13598455109554078272,7803754362486263171
3901877181243131585,4964519013749237897
11705631543729394756,14893557041247713691
16670150557478632653,7787182976324037841
13116963525016794728,4914804855262561907
2457402427631280953,14744414565787685721
7372207282893842860,7339755549943953931
3669877774971976965,3572522576122310177
11009633324915930896,10717567728366930531
14582155901038241073,13705959111391239977
6852979555695619988,4224389186754616699
2112194593377308349,12673167560263850097
6336583780131925048,1126014533372447059
563007266686223529,3378043600117341177
1689021800058670588,10134130800352023531
5067065400176011765,11955648327346518977
15201196200528035296,17420200908330005315
8710100454165002657,15367114577570912713
7683557288785456356,9207855585293634907
4603927792646817453,9176822682171353105
13811783377940452360,9083723972804507699
4541861986402253849,8804427844703971481
13625585959206761548,7966539460402362827
3983269730201181413,5452874307497536865
11949809190603544240,16358622922492610595
17402683498101081105,12182380620058728553
15314562346884140084,18100397786466634043
9050198893233317021,17407705211980798897
8703852605990399448,15329627488523293459
7664813744261646729,9095394318150777145
4547697159075388572,8839438880742779819
13643091477226165717,8071572568518787841
4035786284259393920,5767973631846811907
12107358852778181761,17303920895540435721
17875332484624993668,15018274539202203931
16732509306455877773,8161335470187508561
13304039771948530088,6037262336852974067
3018631168426487033,18111787010558922201
9055893505279461100,17441872884257663371
8720936442128831685,15432130505353886881
7716065252676943440,9402903368642557411
4701451684321278705,9761966032218120617
14104355052963836116,10839154022944810235
5419577011472405117,14070717995124879089
16258731034417215352,5318665837955534035
11882704955832542825,15955997513866602105
17201370793788076860,10974504394180703083
14710624233945127349,14476769108832557633
7238384554416278816,6536819179078569667
3268409589539284833,1163713463526157385
9805228768617854500,3491140390578472155
10968942232144011885,10473421171735416465
14460082622722484040,12973519441496697779
6486759720748348889,2027070177070990105
1013535088535495052,6081210531212970315
3040605265606485157,18243631593638910945
9121815796819455472,17837406633497629603
8918703316748814801,16618731753073785577
8309365876536892788,12962707111802253499
6481353555901126749,1994633187987657265
997316593993828632,5983899563962971795
2991949781981485897,17951698691888915385
8975849345944457692,16961607928247642923
8480803964123821461,13991335637323825537
6995667818661912768,5080518764552373379
2540259382276186689,15241556293657120137
7620778146828560068,8831180733552257179
4415590366776128589,8046798126947219921
13246771100328385768,5693650307132108147
2846825153566054073,17080950921396324441
8540475460698162220,14349364616769870091
7174682308384935045,6154605702890507041
3077302851445253520,17073034961969507
9231908554335760561,51219104885908521
9248981589297730068,153657314657725563
9300200694183638589,460971943973176689
9453858008841364152,1382915831919530067
9914829952814540841,4148747495758590201
11297745784734070908,12446242487275770603
15446493280492661109,445239314408208577
9445991694058880096,1335717943224625731
9891231008467088673,4007153829673877193
11226948951691714404,12021461489021631579
15234102781365591597,17617640393355343121
8808820196677671560,15959433032646926131
7979716516323463065,10984810950521675161
5492405475260837580,14507688777855473867
16477216425782512741,6629578186147318369
12538161129928434992,1441990484732403491
720995242366201745,4325971454197210473
2162985727098605236,12977914362591631419
6488957181295815709,2040254940355791025
1020127470177895512,6120764821067373075
3060382410533686537,18362294463202119225
9181147231601059612,18193395242187254443
9096697621093627221,17686697579142660097
8843348789571330048,16166604590008877059
8083302295004438529,11606325622607527945
5803162811303763972,16372232794113032219
17409488433911291917,12223210234919993425
15334977154314772520,18222886631050428659
9111443315525214329,17775171745732182745
8887585872866091372,16432027089777445003
8216013544888722501,12402593121913231777
6201296560956615888,314291218320592099
157145609160296049,942873654961776297
471436827480888148,2828620964885328891
1414310482442664445,8485862894655986673
4242931447327993336,7010844610258408403
12728794341983980009,2585789757065673593
1292894878532836796,7757369271197020779
3878684635598510389,4825363739881510721
11636053906795531168,14476091219644532163
16461417646677041889,6534785511514493257
12490764792612022436,1157612460833928155
578806230416964077,3472837382501784465
1736418691250892232,10418512147505353395
5209256073752676697,12808792368806508569
15627768221258030092,1532888959000422475
9989816516354987045,4598666877001267425
11522705475355409520,13796000631003802275
16121372352356676945,4494513745592303593
11470628909650927604,13483541236776910779
15965142655243231197,3557135562911629105
11001939818310590360,10671406688734887315
14559075381222219465,13567475992495110329
6783737996247555164,3808939830066227755
1904469915033113877,11426819490198683265
5713409745099341632,15833714396886498179
17140229235298024897,10607655043240391305
14527199558474971460,13376221056011622299
6688110528005811149,3235175020615763665
1617587510307881832,9705525061847290995
4852762530923645497,10669831111832321369
14558287592770936492,13562749261787412491
6781374630893706245,3794759637943134241
1897379818971567120,11384278913829402723
5692139456914701361,15706092667778656553
17076418370744104084,10224789855916866427
14335766964813209021,12227625494041047665
6113812747020523832,18236132408413591379
18341438241061571497,17814909077821670905
18130826575765611260,16551239086045909483
17498991579877730549,12760229110718625217
15603486592214088416,1387199184736772419
9916971629223162017,4161597554210317257
11304170813959934436,12484792662630951771
15465768368170251693,560889840473752081
9503816957091651848,1682669521421256243
10064706797565403929,5048008564263768729
11747376318986660172,15144025692791306187
16795384883250428901,8538588930954815329
13492666502332183472,7169022719154894371
3584511359577447185,3060324083755131497
10753534078732341556,9180972251265394491
13813858162487473053,9096172680086631857
4548086340043315928,8841773966550343955
13644259020129947785,8078577825941480249
4039288912970740124,5788989404114889131
12117866738912220373,17366968212344667393
17906856143027109504,15207416489614898947
16827080281662225281,8728761321425593609
13587752697567572612,7739539890567229211
3869769945283614605,4771875597992136017
11609309835850843816,14315626793976408051
16381185433842979833,6053392234510120921
12250068154109836268,18160176703530362763
18303460388619957189,17587041963171985057
18016893018440768336,15867637742096851939
17157190907903201777,10709425078871452585
14578084576290502100,13681531162904806139
6840765581452403069,4151105341295315185
2075552670647657592,12453316023885945555
6226658011942972777,466459924238733433
233229962119366716,1399379772716200299
699689886358100149,4198139318148600897
2099069659074300448,12594417954445802691
6297208977222901345,889765715918304841
444882857959152420,2669297147754914523
1334648573877457261,8007891443264743569
4003945721632371784,5576930256084679091
12011837164897115353,16730790768254037273
17588767420981794444,13298884157343008587
15872814115526280101,3003164324609922529
10724954199159737072,9009492973829767587
13728118523769659601,8581734847779751145
4290867423889875572,7298460469629701819
12872602271669626717,3448637335179553841
1724318667589776920,10345912005538661523
5172956002769330761,12590991942906432953
15518868008307992284,879487681300195627
9663115877504873621,2638463043900586881
10542603558805069248,7915389131701760643
13181066602705656129,5299423321395730313
2649711660697865156,15898269964187190939
7949134982093595469,10801321745142469585
5400660872571234792,13957221161717857139
16201982617713704377,4978175337734468185
11712459705722009900,14934526013203404555
16690635043456478085,7910089892191110433
13178416982950331024,5283525602863779683
2641762801431889841,15850576808591339049
7925288404295669524,10658242278354913915
5329121139177456957,13527982761355190129
15987363417532370872,3690460136646467155
11068602105178009385,11071380409939401465
14759062241824476540,14767397156108652779
7383698578054326389,7408703320906855105
3704351660453427552,3779365889011013699
11113054981360282657,11338097667033041097
14892420870371296356,15567548927389571675
7783774463694785837,9809158634749611793
4904579317374805896,10980731830539283763
14713737952124417689,14495451417908299673
7247725708954149836,6592866106305795787
3296433053152897893,1331854245207835745
9889299159458693680,3995562735623507235
11221153404666529425,11986688206870521705
15216716140290036660,17513320546902013499
8756660273451006749,15646473493286937265
7823236746643468632,10045932332441708563
5022966166220854281,11691052923615574073
15068898498662562844,16626414697137170603
8313207348568585301,12985755943992408577
6492877971996204288,2063779684558122499
1031889842279061249,6191339053674367497
3095669526837183748,127273087313550875
9287008580511551245,381819261940652625
9414281667825102120,1145457785821957875
9796100929765754745,3436373357465873625
10941558715587712620,10309120072397620875
14377932073053586245,12480616143483311009
6240308071741655504,548360283030829795
274180141515414897,1645080849092489385
822540424546244692,4935242547277468155
2467621273638734077,14805727641832404465
7402863820916202232,7523694778078110163
3761847389039055081,4124340260524778873
11285542167117165244,12373020781574336619
15409882427641944117,225574197303906625
9336159135506729120,676722591911719875
9561733332810635745,2030167775735159625
10238455924722355620,6090503327205478875
12268623700457515245,18271509981616436625
18359127027662994120,17921041797430206643
18183892935569879129,16869637244871516697
17658190659290534156,13715423587195446859
16081083830452499237,4252782614167237345
11349763343938394480,12758347842501712035
15602545958105631825,1381555380086032873
9914149726897792244,4144666140258098619
11295705106983825117,12433998420774295857
15440371247241923736,408507114903784339
9427625594306667977,1225521344711353017
9836132709210452316,3676564034134059051
11061654053921805333,11029692102402177153
14738218088055864384,14642332233496979843
7321166116748489921,7033508553071836297
3516754276535918148,2653781585505957275
10550262829607754445,7961344756517871825
13204044415113711720,5437290195844063859
2718645097922031929,16311870587532191577
8155935293766095788,12042123615177471499
6021061807588735749,17679626771822862881
18063185422766207248,16145392168049485411
17296068120879518513,11542688356729353001
14994716215219452308,16181320996478507387
8090660498239253693,11650474842016418929
5825237421008209464,16504680452339705171
17475712263024628393,12620553209600012281
15533648641654781948,968171481380933611
9707457777545242613,2904514444142800833
10675629258926176224,8713543332428402499
13580143703068977057,7693885923575655881
3846942961787827940,4634913697017416027
11540828885363483821,13904741091052248081
16175742582380899848,4820735125737641011
11633739599723596313,14462205377212923033
16454474725461237324,6493127984219665867
12469936028964608741,1032639878949445985
516319939474722992,3097919636848337955
1548959818424168977,9293758910545013865
4646879455272506932,9434532657925489979
13940638365817520797,9856853900066918321
4928426950033459160,11123817626491203347
14785280850100377481,14924708805764058425
7462354402882029212,7880638269873072043
3940319134936536021,5195170735909664513
11820957404809608064,15585512207728993539
17016128140719272577,9863048475767877385
14154896274738714500,11142401353594080539
5571200676797040269,14980459987072690001
16713602030391120808,8047891813798966771
13247317943754259193,5696931367687348697
2848465683843674348,17090794103062046091
8545397051531023045,14378894161767035041
7189447080883517520,6243194337882001891
3121597168941000945,282838939936454057
9364791506823002836,848516819809362171
9647630446759456893,2545550459428086513
10496147266568819064,7636651378284259539
13041697725996905577,4463210061143227001
2231605030571613500,13389630183429681003
6694815091714840501,3275402402869939777
1637701201434969888,9826207208609819331
4913103604304909665,11031877552119906377
14739310812914728996,14648888582650167515
7324444291325083757,7053177600531399313
3526588800265699656,2712788727884646323
10579766400797098969,8138366183653938969
13292555128681745292,5968354477252265291
2984177238626132645,17905063431756795873
8952531715878397936,16821702147851284387
8410851073925642193,13571618296134749929
6785809148067374964,3821366740985146555
1910683370492573277,11464100222955439665
5732050111477719832,15945556595156767379
17196150334433159497,10943181638051198905
14694962855880375260,14382800840444045099
7191400420222022549,6254914373913032065
3127457186956516032,317999048029544579
9382371560869548097,953997144088633737
9700370608899092676,2861991432265901211
10654367752987726413,8585974296797703633
13516359185253627624,7311178816683559283
3655589408341779641,3486792376341126233
10966768225025338924,10460377129023378699
14453560601366465157,12934387313360584481
6467193656680292240,1909673792662650211
954836896331325105,5729021377987950633
2864510688993975316,17187064133963851899
8593532066981925949,14667704254472452465
7333852127236226232,7109624615998254163
3554812307999127081,2882129774285210873
10664436923997381244,8646389322855632619
13546566698282592117,7492423894857346241
3746211947428673120,4030527610862487107
11238635842286019361,12091582832587461321
15269163453148506468,17828004424052832347
8914002212026416173,16590525124739393809
8295262562369696904,12878087226799078195
6439043613399539097,1740773532978131353
870386766489065676,5222320598934394059
2611160299467197029,15666961796803182177
7833480898401591088,10107397242990443299
5053698621495221649,11875447655261778281
15161095864485664948,17179598892075783227
8589799446037891613,14645308528808246449
7322654264404123224,7042437439005636115
3521218719502818057,2680568243307356729
10563656158508454172,8041704729922070187
13244224401815810901,5678370116056658945
2839185058028329472,17035110348169976835
8517555174084988417,14211842897090827273
7105921448545413636,5742040543853378587
2871020271926689293,17226121631560135761
8613060815780067880,14784876747261304051
7392438373630652025,7461142094364808921
3730571047182404460,3936682209384875147
11191713141547213381,11810046628154625441
15128395350932088528,16983395810754324707
8491697905377162353,14056699284843870889
7028349642421935444,5276609707112509435
2638304853556254717,15829829121337528305
7914914560668764152,10595999216593481683
5297999608296740841,13341253576070893433
15893998824890222524,3130272580793577067
10788508327251564341,9390817742380731201
13918780908045141408,9725709153432641987
4862854576716320993,10730383386588374345
14588563730148962980,13744406086055571419
6872203043027785709,4339730110747611025
2169865055373805512,13019190332242833075
6509595166121416537,2164082849309395993
1082041424654697996,6492248547928187979
3246124273964093989,1030001570075012321
9738372821892281968,3090004710225036963
10768374391967294289,9270014130675110889
13858379102192331252,9363298318315781051
4681649159157890525,9643150881237791537
14044947477473671576,10482708570003822995
5241354285001911497,13001381636301917369
15724062855005734492,2110656761486648875
10278700417598100245,6331970284459946625
12389357179084749120,549166779670288259
274583389835144129,1647500339010864777
823750169505432388,4942501017032594331
2471250508516297165,14827503051097782993
7413751525548891496,7589021005874245747
3794510502937122873,4320318943913185625
11383531508811368620,12960956831739556875
15703850452724554245,1989382347799567393
10218063210754559504,5968147043398702179
12207445558554126897,17904441130196106537
18175592601952829076,16819835243169216379
17633289658439383997,13566017582088545905
16006380827899048760,3804564598846534483
11125654336278043049,11413693796539603449
14930218935124577532,15794337315909258731
7897168657954629365,10489523800308672961
5244761900154336480,13021827327216467267
15734285700463009441,2171993834230298569
10309368953969925092,6515981502690895707
12481362788200223661,1101200434363135505
550600217181567752,3303601303089406515
1651800651544703257,9910803909268219545
4955401954634109772,11285667654095107019
14866205863902329317,15410258888575769441
7705129444287884720,9337288518308205091
4668644259154102545,9565121481215063657
14005932777462307636,10248620369935639355
5124310184967819677,12299117036097366449
15372930554903459032,3862960872996115
9225303517291273865,11588882618988345
9229166478164269980,34766647856965035
9240755360783258325,104299943570895105
9275522008640223360,312899830712685315
9379821952211118465,938699492138055945
9692721782923803780,2816098476414167835
10631421275061859725,8448295429242503505
13447519751476027560,6898142214017958899
3449071107008979449,2247682568344325081
10347213321026938348,6743047705032975243
12594895889371263429,1782399041389374113
891199520694687056,5347197124168122339
2673598562084061169,16041591372504367017
8020795686252183508,11231285970093997819
5615642985046998909,15247113836572441841
16846928955140996728,8847853362298222291
13647298718003886953,8096816013185115257
4048408006592557628,5843703965845794155
12145224019777672885,17531111897537382465
17988927985623467040,15699847545193044163
17073295809451297889,10206054488160029257
14326399280934790436,12171419390770536155
6085709695385268077,18067514098602056849
18257129086155804232,17309054148387067315
17877899111048309465,15033674297742098713
16740209185725825164,8207534745807192907
13327139409758372261,6175860163712027105
3087930081856013552,80836417426529699
9263790245568040657,242509252279589097
9344626662994570356,727527756838767291
9587135915274159453,2182583270516301873
10314663672112926744,6547749811548905619
12497246942629228617,1196505360937165241
598252680468582620,3589516082811495723
1794758041405747861,10768548248434487169
5384274124217243584,13858900671593909891
16152822372651730753,4683213867362626441
11564978970536089028,14049641602087879323
16248192837898715469,5255436658844534737
11851090366277043176,15766309976533604211
17106527025121577913,10405441782181709401
14426092927945630508,12769581272835576587
6384790636417788293,1415255671087626529
707627835543813264,4245767013262879587
2122883506631439793,12737301039788638761
6368650519894319380,1318414971946813051
659207485973406525,3955244915840439153
1977622457920219576,11865734747521317459
5932867373760658729,17150460168854400761
17798602121281976188,14557892359144099051
16502318216426825333,6780188930013193921
12613466501861372768,1893822716330030147
946911358165015073,5681468148990090441
2840734074495045220,17044404446970271323
8522202223485135661,14239725193491710737
7119862596745855368,5825687433056028979
2912843716528014489,17477062299168086937
8738531149584043468,15537698750085157579
7768849375042578789,9719608102836369505
4859804051418184752,10712080234799556899
14579412154254554257,13689496630689119081
6844748315344559540,4175001744648254011
2087500872324127005,12525005233944762033
6262502616972381016,681527554415182867
340763777207591433,2044582663245548601
1022291331622774300,6133747989736645803
3066873994868322901,18401243969209937409
9200621984604968704,18310243760210708995
9155121880105354497,18037243133213023753
9018621566606511876,17218241252219968027
8609120626109984013,14761235609240800849
7380617804620400424,7390218680303299315
3695109340151649657,3723911967200346329
11085328020454948972,11171735901601038987
14809239987655295301,15068463631093565345
7534231815546782672,8311902745861592803
4155951372930796401,6488964163875226793
12467854118792389204,1020148417916128763
510074208958064381,3060445253748386289
1530222626874193144,9181335761245158867
4590667880622579433,9097263210025924985
13772003641867738300,8845045556368223339
4422522778184111669,8088392595395118401
13267568334552335008,5818433712475803587
2909216856237901793,17455301137427410761
8727650568713705380,15472415264863129051
7736207632431564525,9523757647170283921
4761878823585141960,10124528867801300147
14285636470755425881,11926842529694348825
5963421264847174412,17333783515373494859
17890263794541523237,15107862398701381345
16777303236205466480,8430099048685040803
13438421561197296209,6843553072345570793
3421776536172785396,2083915143327160763
10265329608518356189,6251745429981482289
12349244751845516952,308492216234895251
154246108117447625,925476648704685753
462738324352342876,2776429946114057259
1388214973057028629,8329289838342171777
4164644919171085888,6541125441316963715
12493934757513257665,1176632250241339529
588316125120669764,3529896750724018587
1764948375362009293,10589690252172055761
5294845126086027880,13322326682806615667
15884535378258083641,3073491901000743769
10760117987355147692,9220475703002231307
13833609888355891461,9214683035297142305
4607341517648571152,9197305032181875299
13822024552945713457,9145171022836074281
4572585511418037140,8988768994798671227
13717756534254111421,8519562910686462065
4259781455343231032,7111944658349834579
12779344366029693097,2889089901339952121
1444544950669976060,8667269704019856363
4333634852009928181,7555065038350017473
13000904556029784544,4218451041340500803
2109225520670250401,12655353124021502409
6327676562010751204,1072571224645403995
536285612322701997,3217713673936211985
1608856836968105992,9653141021808635955
4826570510904317977,10512678991716356249
14479711532712953932,13091292901439517131
6545646450719758565,2380390556899448161
1190195278449724080,7141171670698344483
3570585835349172241,2976770938385481833
10711757506047516724,8930312815156445499
13688528444432998557,8344194371759784881
4172097185879892440,6585839041569803027
12516291557639677321,1310773050999857465
655386525499928732,3932319152999572395
1966159576499786197,11796957458998717185
5898478729499358592,16944128303286599939
17695436188498075777,13938896762440696585
16192820418075124100,4923202139902986523
11684973106806269069,14769606419708959569
16608175246709255592,7415331111707775475
12931037592708663545,3799249261413774809
1899624630706887404,11397747784241324427
5698873892120662213,15746499279014421665
17096621676361986640,10346009689624161763
14396376881666856689,12591284995162933673
6295642497581466836,880366838069697787
440183419034848893,2641100514209093361
1320550257104546680,7923301542627280083
3961650771313640041,5323160554172288633
11884952313940920124,15969481662516865899
17208112868113208757,11014956840131494465
14730850456920523040,14598126446684931779
7299063223342465889,6900891192635692105
3450445596317846052,2255929504197524699
10351336788953538157,6767788512592574097
12607266293151062856,1856621464068170675
928310732034085337,5569864392204512025
2784932196102256012,16709593176613536075
8354796588306768037,13235291382421504993
6617645691210752496,2812385999845411747
1406192999922705873,8437157999536235241
4218578999768117620,6864729924899154107
12655736999304352861,2147445700987910705
1073722850493955352,6442337102963732115
3221168551481866057,880267235181644729
9663505654445598172,2640801705544934187
10543772889627242901,7922405116634802561
13184574595172177088,5320471276194856067
2660235638097428033,15961413828584568201
7980706914292284100,10990753338334601371
5495376669167300685,14525515941294252497
16486130007501902056,6683059676463654259
12564901875086602937,1602434955681411161
801217477840705580,4807304867044233483
2403652433522116741,14421914601132700449
7210957300566350224,6372255655978998115
3186127827989499057,670022894227442729
9558383483968497172,2010068682682328187
10228406378195939901,6030206048046984561
12238475060878268088,18090618144140953683
18268681108925252649,17378366285003757817
17912555179356654716,15241610707592170219
16844177390650860917,8831343975357407425
13639044024533479520,8047287852362670659
4023643926181335329,5695119483378460361
12070931778544005988,17085358450135381083
17766051261922466349,14362587202987040017
16404665638348295816,6194273461542016819
12320508767625784217,136076310916498841
68038155458249420,408228932749496523
204114466374748261,1224686798248489569
612343399124244784,3674060394745468707
1837030197372734353,11022181184236406121
5511090592118203060,14619799478999666747
16533271776354609181,6965910289579897009
12706327181644724312,2450986795030139411
1225493397515069705,7352960385090418233
3676480192545209116,3612137081561703083
11029440577635627349,10836411244685109249
14641577659197330432,14062489660345776131
7031244830172888065,5293980833618225161
2646990416809112580,15881942500854675483
7940971250427337741,10752339355144923217
5376169677572461608,13810273991725218035
16128509032717384825,4537333827756550873
11492038950733051244,13612001483269652619
16029372778489602117,3942516302389854625
11194630188049703120,11827548907169563875
15137146490439557745,17035902647799140009
8517951323899570004,14214219795978316795
7107109897989158397,5749171240515847153
2874585620257923576,17247513721547541459
8623756860773770729,14849053017223521145
7424526508611760572,7653670904251460203
3826835452125730101,4514268639044828993
11480506356377190304,13542805917134486979
15994774995422019297,3734929603984357705
11090836838846954660,11204788811953073115
14825766442831312365,15167622362149667729
7583811181074833864,8609378939029899955
4304689469514949977,7381392743380148249
12914068408544849932,3697434156430893131
1848717078215446565,11092302469292679393
5546151234646339696,14830163334168486563
16638453703939019089,7597001855086356457
13021872964397954036,4344261491549517755
2172130745774758877,13032784474648553265
6516392237324276632,2204865276526556563
1102432638263278281,6614595829579669689
3307297914789834844,1397043415029457451
9921893744369504533,4191130245088372353
11318937159398961984,12573390735265117059
15510067404487334337,826684058376247945
9636714066042899780,2480052175128743835
10463398124419147725,7440156525386231505
12943450299547891560,3873725502449142899
1936862751224571449,11621176507347428697
5810588253673714348,16416785448332734475
17431764761021143045,12356868197579100193
15401806135644325904,177116445318197347
9311930259513874481,531349335954592041
9489046704832071828,1594048007863776123
10020396040786663869,4782144023591328369
11614444048650439992,14346432070773985107
16396588072241768361,6145808064902852089
12296276069306201852,18437424194708556267
18442084134209053941,18418784436706565569
18432764255208058592,18362865162700593475
18404804618205072545,18195107340682677193
18320925707196114404,17691833874628928347
18069288974169239981,16182013476467681809
17314378775088616712,11652552281983942195
15049648177846746905,16510912772242274969
8255456386121137484,12639250169307721675
6319625084653860837,1024262360504061793
512131180252030896,3072787081512185379
1536393540756092689,9218361244536556137
4609180622268278068,9208339659900116795
13827541866804834205,9178274905990798769
4589137452995399384,9088080644262844691
13767412358986198153,8817497859078982457
4408748929539491228,8005749503527395755
13226246788618473685,5570504436872635649
2785252218436317824,16711513310617906947
8355756655308953473,13241051784434617609
6620525892217308804,2829667205884749595
1414833602942374797,8489001617654248785
4244500808827124392,7020260779253194739
12733502426481373177,2614038264050032601
1307019132025016300,7842114792150097803
3921057396075048901,5079600302740741793
11763172188225146704,15238800908222225379
16842772490965888497,8822914577247572905
13634829325478562260,8021999658033167099
4010999829016583549,5619254900389949681
12032999487049750648,16857764701169849043
17652254387439700329,13679805956090443897
16063275014899997756,4145929720852228459
11296336897280890037,12437789162556685377
15442266618133118496,419879340250952899
9433311706980252257,1259638020752858697
9853191047231205156,3778914062258576091
11112829067984063853,11336742186775728273
14891743130242639944,15563482486617633203
7781741243308816601,9796959312433796377
4898479656216898188,10944133863591837515
14695438968650694565,14385657517065960929
7192828758532980464,6263484403778779555
3131742201889389777,343709137626787049
9395226605668169332,1031127412880361147
9738935743294956381,3093382238641083441
10770063156175317528,9280146715923250323
13863445394816400969,9393696074060199353
4696848037030099676,9734344148471046443
14090544111090299029,10756288371703587713
5378144185851793856,13822121041401211523
16134432557555381569,4572874976784531337
11509809525247041476,13718624930353594011
16082684502031572813,4262386643641678801
11354565358675615208,12787159930925036403
15616952002317294009,1467991645356005977
9957367859532778796,4403974936068017931
11425359504888784773,13211924808204053793
